athlete_certification_key,person_key,club_key,certification_type_key,person_type_key,has_certificate
10918,2472,289,2,1,1
10919,2476,289,2,1,1
10920,2477,289,2,1,1
10921,2479,289,2,1,1
10922,2485,289,2,1,1
10923,2486,289,2,1,1
10924,2487,289,2,1,1
10925,2492,289,2,1,1
10926,2495,346,2,1,1
10927,2497,346,2,1,1
10928,2499,346,2,1,1
10929,2500,346,2,1,1
10930,2501,346,2,1,1
10931,2502,346,2,1,1
10932,2505,346,2,1,1
10933,2506,346,2,1,1
10934,2507,346,2,1,1
10935,2508,346,2,1,1
10936,2509,346,2,1,1
10937,2510,346,2,1,1
10938,2511,346,2,1,1
10939,2512,346,2,1,1
10940,2513,346,2,1,1
10941,2514,346,2,1,1
10942,2515,238,2,1,1
10943,2517,238,2,1,1
10944,2519,238,2,1,1
10945,2520,238,2,1,1
10946,2521,238,2,1,1
10947,2523,238,2,1,1
10948,2526,238,2,1,1
10949,2529,238,2,1,1
10950,2531,238,2,1,1
10951,2534,238,2,1,1
10952,2535,238,2,1,1
10953,2537,238,2,1,1
10954,2538,238,2,1,1
10955,2540,238,2,1,1
10956,2543,238,2,1,1
10957,2544,238,2,1,1
10958,2548,238,2,1,1
10959,2549,238,2,1,1
10960,2550,238,2,1,1
10961,2551,238,2,1,1
10962,2553,238,2,1,1
10963,2554,238,2,1,1
10964,2555,238,2,1,1
10965,2556,238,2,1,1
10966,2557,238,2,1,1
10967,2559,238,2,1,1
10968,2560,238,2,1,1
10969,2561,238,2,1,1
10970,2562,238,2,1,1
10971,2563,238,2,1,1
10972,2566,238,2,1,1
10973,2568,238,2,1,1
10974,2569,238,2,1,1
10975,2570,238,2,1,1
10976,2576,238,2,1,1
10977,2577,238,2,1,1
10978,2579,309,2,1,1
10979,2581,309,2,1,1
10980,2582,309,2,1,1
10981,2583,309,2,1,1
10982,2584,309,2,1,1
10983,2585,309,2,1,1
10984,2588,309,2,1,1
10985,2589,309,2,1,1
10986,2590,309,2,1,1
10987,2593,309,2,1,1
10988,2597,342,2,1,1
10989,2599,342,2,1,1
10990,2600,342,2,1,1
10991,2601,342,2,1,1
10992,2602,342,2,1,1
10993,2603,342,2,1,1
10994,2606,342,2,1,1
10995,2608,342,2,1,1
10996,2611,342,2,1,1
10997,2612,342,2,1,1
10998,2614,342,2,1,1
10999,2616,342,2,1,1
11000,2617,342,2,1,1
11001,2620,342,2,1,1
11002,2622,342,2,1,1
11003,2623,342,2,1,1
11004,2624,342,2,1,1
11005,2625,263,2,1,1
11006,2627,263,2,1,1
11007,2629,263,2,1,1
11008,2631,263,2,1,1
11009,2632,263,2,1,1
11010,2635,263,2,1,1
11011,2636,263,2,1,1
11012,2638,263,2,1,1
11013,2640,263,2,1,1
11014,2643,263,2,1,1
11015,2644,263,2,1,1
11016,2645,263,2,1,1
11017,2648,263,2,1,1
11018,2650,263,2,1,1
11019,2655,263,2,1,1
11020,2657,263,2,1,1
11021,2659,263,2,1,1
11022,2661,263,2,1,1
11023,2663,263,2,1,1
11024,2664,263,2,1,1
11025,2669,263,2,1,1
11026,2670,263,2,1,1
11027,2671,263,2,1,1
11028,2673,263,2,1,1
11029,2674,263,2,1,1
11030,2679,352,2,1,1
11031,2680,352,2,1,1
11032,2683,352,2,1,1
11033,2686,352,2,1,1
11034,2687,352,2,1,1
11035,2689,352,2,1,1
11036,2695,320,2,1,1
11037,2696,320,2,1,1
11038,2700,320,2,1,1
11039,2705,320,2,1,1
11040,2707,320,2,1,1
11041,2715,320,2,1,1
11042,2717,320,2,1,1
11043,2743,211,2,1,1
11044,2744,211,2,1,1
11045,2747,211,2,1,1
11046,2749,211,2,1,1
11047,2755,211,2,1,1
11048,2758,211,2,1,1
11049,2762,211,2,1,1
11050,2763,211,2,1,1
11051,2766,211,2,1,1
11052,2767,211,2,1,1
11053,2770,211,2,1,1
11054,2774,211,2,1,1
11055,2776,211,2,1,1
11056,2780,211,2,1,1
11057,2781,211,2,1,1
11058,2788,233,2,1,1
11059,2790,233,2,1,1
11060,2791,233,2,1,1
11061,2792,233,2,1,1
11062,2793,233,2,1,1
11063,2797,233,2,1,1
11064,2803,233,2,1,1
11065,2804,233,2,1,1
11066,2805,233,2,1,1
11067,2806,233,2,1,1
11068,2808,233,2,1,1
11069,2821,233,2,1,1
11070,2823,233,2,1,1
11071,2826,233,2,1,1
11072,2828,233,2,1,1
11073,2829,233,2,1,1
11074,2835,233,2,1,1
11075,2836,233,2,1,1
11076,2840,233,2,1,1
11077,2845,233,2,1,1
11078,2848,233,2,1,1
11079,2850,233,2,1,1
11080,2851,233,2,1,1
11081,2856,233,2,1,1
11082,2857,233,2,1,1
11083,2858,233,2,1,1
11084,2861,233,2,1,1
11085,2864,233,2,1,1
11086,2867,233,2,1,1
11087,2868,233,2,1,1
11088,2871,233,2,1,1
11089,2872,233,2,1,1
11090,2874,233,2,1,1
11091,2875,233,2,1,1
11092,2877,233,2,1,1
11093,2882,233,2,1,1
11094,2886,233,2,1,1
11095,2891,233,2,1,1
11096,2894,233,2,1,1
11097,2895,233,2,1,1
11098,2897,233,2,1,1
11099,2898,233,2,1,1
11100,2902,233,2,1,1
11101,2904,233,2,1,1
11102,2905,233,2,1,1
11103,2911,233,2,1,1
11104,2913,233,2,1,1
11105,2916,233,2,1,1
11106,2920,233,2,1,1
11107,2921,233,2,1,1
11108,2922,233,2,1,1
11109,2926,233,2,1,1
11110,2927,233,2,1,1
11111,2928,233,2,1,1
11112,2931,233,2,1,1
11113,2935,233,2,1,1
11114,2943,233,2,1,1
11115,2947,233,2,1,1
11116,2952,233,2,1,1
11117,2957,233,2,1,1
11118,2959,233,2,1,1
11119,2963,233,2,1,1
11120,2967,233,2,1,1
11121,2970,233,2,1,1
11122,2979,233,2,1,1
11123,2980,233,2,1,1
11124,2985,233,2,1,1
11125,2992,233,2,1,1
11126,2994,233,2,1,1
11127,2997,233,2,1,1
11128,3005,233,2,1,1
11129,3008,249,2,1,1
11130,3010,249,2,1,1
11131,3011,249,2,1,1
11132,3013,249,2,1,1
11133,3014,249,2,1,1
11134,3022,249,2,1,1
11135,3023,249,2,1,1
11136,3030,249,2,1,1
11137,3035,249,2,1,1
11138,3038,249,2,1,1
11139,3044,249,2,1,1
11140,3045,249,2,1,1
11141,3046,249,2,1,1
11142,3048,249,2,1,1
11143,3052,249,2,1,1
11144,3056,249,2,1,1
11145,3058,249,2,1,1
11146,3059,249,2,1,1
11147,3062,249,2,1,1
11148,3063,249,2,1,1
11149,3065,249,2,1,1
11150,3067,249,2,1,1
11151,3076,249,2,1,1
11152,3080,249,2,1,1
11153,3081,249,2,1,1
11154,3086,299,2,1,1
11155,3097,299,2,1,1
11156,3105,299,2,1,1
11157,3110,299,2,1,1
11158,3129,299,2,1,1
11159,3132,299,2,1,1
11160,3143,299,2,1,1
11161,3160,299,2,1,1
11162,3161,299,2,1,1
11163,3164,299,2,1,1
11164,3167,299,2,1,1
11165,3188,299,2,1,1
11166,3193,299,2,1,1
11167,3202,299,2,1,1
11168,3214,299,2,1,1
11169,3220,299,2,1,1
11170,3238,299,2,1,1
11171,3250,299,2,1,1
11172,3267,299,2,1,1
11173,3274,325,2,1,1
11174,3277,325,2,1,1
11175,3280,325,2,1,1
11176,3281,325,2,1,1
11177,3282,325,2,1,1
11178,3283,325,2,1,1
11179,3284,325,2,1,1
11180,3285,372,2,1,1
11181,3286,372,2,1,1
11182,3288,372,2,1,1
11183,3289,372,2,1,1
11184,3295,372,2,1,1
11185,3298,372,2,1,1
11186,3299,259,2,1,1
11187,3300,259,2,1,1
11188,3308,259,2,1,1
11189,3309,259,2,1,1
11190,3311,259,2,1,1
11191,3312,259,2,1,1
11192,3315,259,2,1,1
11193,3319,259,2,1,1
11194,3323,259,2,1,1
11195,3324,259,2,1,1
11196,3325,259,2,1,1
11197,3328,259,2,1,1
11198,3330,259,2,1,1
11199,3333,259,2,1,1
11200,3334,259,2,1,1
11201,3335,259,2,1,1
11202,3338,259,2,1,1
11203,3339,259,2,1,1
11204,3340,259,2,1,1
11205,3345,259,2,1,1
11206,3346,259,2,1,1
11207,3347,259,2,1,1
11208,3348,259,2,1,1
11209,3349,259,2,1,1
11210,3350,259,2,1,1
11211,3351,259,2,1,1
11212,3358,259,2,1,1
11213,3367,354,2,1,1
11214,3369,354,2,1,1
11215,3370,354,2,1,1
11216,3371,354,2,1,1
11217,3373,354,2,1,1
11218,3374,354,2,1,1
11219,3377,354,2,1,1
11220,3380,354,2,1,1
11221,3381,354,2,1,1
11222,3382,354,2,1,1
11223,3383,354,2,1,1
11224,3384,324,2,1,1
11225,3385,324,2,1,1
11226,3386,324,2,1,1
11227,3387,324,2,1,1
11228,3388,324,2,1,1
11229,3389,324,2,1,1
11230,3391,324,2,1,1
11231,3393,324,2,1,1
11232,3397,324,2,1,1
11233,3399,324,2,1,1
11234,3403,324,2,1,1
11235,3407,324,2,1,1
11236,3409,324,2,1,1
11237,3410,324,2,1,1
11238,3411,324,2,1,1
11239,3412,324,2,1,1
11240,3413,324,2,1,1
11241,3416,324,2,1,1
11242,3418,324,2,1,1
11243,3419,324,2,1,1
11244,3420,324,2,1,1
11245,3421,324,2,1,1
11246,3426,324,2,1,1
11247,3428,324,2,1,1
11248,3431,324,2,1,1
11249,3432,324,2,1,1
11250,3435,324,2,1,1
11251,3436,324,2,1,1
11252,3437,324,2,1,1
11253,3438,324,2,1,1
11254,3441,324,2,1,1
11255,3444,324,2,1,1
11256,3446,324,2,1,1
11257,3447,324,2,1,1
11258,3448,324,2,1,1
11259,3451,324,2,1,1
11260,3452,324,2,1,1
11261,3454,324,2,1,1
11262,3455,324,2,1,1
11263,3456,324,2,1,1
11264,3459,324,2,1,1
11265,3460,324,2,1,1
11266,3461,324,2,1,1
11267,3462,324,2,1,1
11268,3463,318,2,1,1
11269,3464,318,2,1,1
11270,3465,318,2,1,1
11271,3466,318,2,1,1
11272,3467,318,2,1,1
11273,3473,318,2,1,1
11274,3475,318,2,1,1
11275,3476,351,2,1,1
11276,3478,351,2,1,1
11277,3479,351,2,1,1
11278,3481,351,2,1,1
11279,3482,351,2,1,1
11280,3487,351,2,1,1
11281,3489,332,2,1,1
11282,3491,332,2,1,1
11283,3492,332,2,1,1
11284,3494,332,2,1,1
11285,3497,332,2,1,1
11286,3503,332,2,1,1
11287,3504,332,2,1,1
11288,3506,332,2,1,1
11289,3507,270,2,1,1
11290,3508,270,2,1,1
11291,3512,270,2,1,1
11292,3514,270,2,1,1
11293,3516,270,2,1,1
11294,3519,270,2,1,1
11295,3520,270,2,1,1
11296,3521,270,2,1,1
11297,3523,329,2,1,1
11298,3524,329,2,1,1
11299,3525,329,2,1,1
11300,3526,329,2,1,1
11301,3527,329,2,1,1
11302,3528,329,2,1,1
11303,3529,329,2,1,1
11304,3532,329,2,1,1
11305,3533,329,2,1,1
11306,3535,329,2,1,1
11307,3537,329,2,1,1
11308,3540,329,2,1,1
11309,3544,329,2,1,1
11310,3545,329,2,1,1
11311,3550,329,2,1,1
11312,3552,329,2,1,1
11313,3553,329,2,1,1
11314,3554,329,2,1,1
11315,3555,329,2,1,1
11316,3557,329,2,1,1
11317,3558,329,2,1,1
11318,3559,329,2,1,1
11319,3561,329,2,1,1
11320,3562,329,2,1,1
11321,3564,250,2,1,1
11322,3565,250,2,1,1
11323,3567,250,2,1,1
11324,3568,250,2,1,1
11325,3569,250,2,1,1
11326,3570,250,2,1,1
11327,3571,250,2,1,1
11328,3572,250,2,1,1
11329,3573,250,2,1,1
11330,3576,250,2,1,1
11331,3578,250,2,1,1
11332,3579,250,2,1,1
11333,3580,250,2,1,1
11334,3583,46,2,1,1
11335,3584,46,2,1,1
11336,3591,46,2,1,1
11337,3592,46,2,1,1
11338,3593,46,2,1,1
11339,3596,46,2,1,1
11340,3597,46,2,1,1
11341,3598,46,2,1,1
11342,3599,46,2,1,1
11343,3602,46,2,1,1
11344,3606,46,2,1,1
11345,3613,46,2,1,1
11346,3614,46,2,1,1
11347,3620,46,2,1,1
11348,3623,46,2,1,1
11349,3624,46,2,1,1
11350,3625,46,2,1,1
11351,3627,46,2,1,1
11352,3639,47,2,1,1
11353,3640,47,2,1,1
11354,3641,47,2,1,1
11355,3642,47,2,1,1
11356,3643,47,2,1,1
11357,3645,47,2,1,1
11358,3646,47,2,1,1
11359,3647,47,2,1,1
11360,3648,214,2,1,1
11361,3649,214,2,1,1
11362,3653,214,2,1,1
11363,3654,214,2,1,1
11364,3655,214,2,1,1
11365,3656,214,2,1,1
11366,3657,214,2,1,1
11367,3659,214,2,1,1
11368,3661,214,2,1,1
11369,3662,214,2,1,1
11370,3663,214,2,1,1
11371,3665,214,2,1,1
11372,3666,97,2,1,1
11373,3669,97,2,1,1
11374,3670,97,2,1,1
11375,3672,97,2,1,1
11376,3673,97,2,1,1
11377,3674,97,2,1,1
11378,3675,97,2,1,1
11379,3677,97,2,1,1
11380,3678,97,2,1,1
11381,3679,97,2,1,1
11382,3685,97,2,1,1
11383,3686,97,2,1,1
11384,3687,97,2,1,1
11385,3689,97,2,1,1
11386,3690,280,2,1,1
11387,3694,280,2,1,1
11388,3702,280,2,1,1
11389,3706,280,2,1,1
11390,3707,284,2,1,1
11391,3709,284,2,1,1
11392,3710,284,2,1,1
11393,3711,284,2,1,1
11394,3712,284,2,1,1
11395,3713,284,2,1,1
11396,3714,284,2,1,1
11397,3717,284,2,1,1
11398,3718,284,2,1,1
11399,3719,284,2,1,1
11400,3720,284,2,1,1
11401,3721,284,2,1,1
11402,3722,284,2,1,1
11403,3723,284,2,1,1
11404,3724,284,2,1,1
11405,3726,284,2,1,1
11406,3727,284,2,1,1
11407,3728,284,2,1,1
11408,3730,284,2,1,1
11409,3731,284,2,1,1
11410,3732,284,2,1,1
11411,3733,284,2,1,1
11412,3734,284,2,1,1
11413,3736,284,2,1,1
11414,3737,284,2,1,1
11415,3738,284,2,1,1
11416,3739,284,2,1,1
11417,3740,284,2,1,1
11418,3741,284,2,1,1
11419,3742,284,2,1,1
11420,3743,284,2,1,1
11421,3744,284,2,1,1
11422,3748,284,2,1,1
11423,3749,284,2,1,1
11424,3750,284,2,1,1
11425,3757,126,2,1,1
11426,3759,126,2,1,1
11427,3763,126,2,1,1
11428,3765,104,2,1,1
11429,3767,104,2,1,1
11430,3769,104,2,1,1
11431,3770,104,2,1,1
11432,3771,104,2,1,1
11433,3773,104,2,1,1
11434,3775,104,2,1,1
11435,3777,104,2,1,1
11436,3778,104,2,1,1
11437,3780,104,2,1,1
11438,3782,104,2,1,1
11439,3783,104,2,1,1
11440,3784,104,2,1,1
11441,3785,104,2,1,1
11442,3787,104,2,1,1
11443,3788,104,2,1,1
11444,3790,104,2,1,1
11445,3791,104,2,1,1
11446,3792,104,2,1,1
11447,3793,104,2,1,1
11448,3794,104,2,1,1
11449,3799,104,2,1,1
11450,3801,104,2,1,1
11451,3811,104,2,1,1
11452,3812,104,2,1,1
11453,3813,104,2,1,1
11454,3814,104,2,1,1
11455,3815,104,2,1,1
11456,3817,104,2,1,1
11457,3821,104,2,1,1
11458,3822,104,2,1,1
11459,3823,104,2,1,1
11460,3824,104,2,1,1
11461,3825,104,2,1,1
11462,3826,104,2,1,1
11463,3827,104,2,1,1
11464,3831,104,2,1,1
11465,3835,104,2,1,1
11466,3838,104,2,1,1
11467,3839,104,2,1,1
11468,3840,104,2,1,1
11469,3842,104,2,1,1
11470,3844,104,2,1,1
11471,3845,104,2,1,1
11472,3846,104,2,1,1
11473,3847,104,2,1,1
11474,3848,104,2,1,1
11475,3851,104,2,1,1
11476,3853,104,2,1,1
11477,3856,104,2,1,1
11478,3857,104,2,1,1
11479,3864,104,2,1,1
11480,3873,104,2,1,1
11481,3874,104,2,1,1
11482,3887,104,2,1,1
11483,3890,104,2,1,1
11484,3894,104,2,1,1
11485,3898,104,2,1,1
11486,3900,104,2,1,1
11487,3904,104,2,1,1
11488,3905,104,2,1,1
11489,3906,104,2,1,1
11490,3907,104,2,1,1
11491,3911,104,2,1,1
11492,3915,104,2,1,1
11493,3916,104,2,1,1
11494,3920,104,2,1,1
11495,3921,104,2,1,1
11496,3924,104,2,1,1
11497,3925,104,2,1,1
11498,3926,104,2,1,1
11499,3927,104,2,1,1
11500,3929,104,2,1,1
11501,3938,104,2,1,1
11502,3944,104,2,1,1
11503,3945,104,2,1,1
11504,3946,104,2,1,1
11505,3947,104,2,1,1
11506,3949,104,2,1,1
11507,3953,104,2,1,1
11508,3955,104,2,1,1
11509,3957,104,2,1,1
11510,3960,104,2,1,1
11511,3966,123,2,1,1
11512,3967,123,2,1,1
11513,3968,123,2,1,1
11514,3969,123,2,1,1
11515,3970,123,2,1,1
11516,3971,123,2,1,1
11517,3975,123,2,1,1
11518,3976,123,2,1,1
11519,3978,123,2,1,1
11520,3979,123,2,1,1
11521,3982,123,2,1,1
11522,3983,64,2,1,1
11523,3987,109,2,1,1
11524,3988,429,2,1,1
11525,3995,429,2,1,1
11526,4021,401,2,1,1
11527,4022,401,2,1,1
11528,4023,401,2,1,1
11529,4024,401,2,1,1
11530,4025,401,2,1,1
11531,4027,401,2,1,1
11532,4029,401,2,1,1
11533,4031,401,2,1,1
11534,4034,401,2,1,1
11535,4035,401,2,1,1
11536,4036,401,2,1,1
11537,4038,401,2,1,1
11538,4041,5,2,1,1
11539,4042,5,2,1,1
11540,4043,5,2,1,1
11541,4046,5,2,1,1
11542,4049,5,2,1,1
11543,4050,5,2,1,1
11544,4052,5,2,1,1
11545,4054,5,2,1,1
11546,4055,5,2,1,1
11547,4070,36,2,1,1
11548,4072,36,2,1,1
11549,4074,36,2,1,1
11550,4077,36,2,1,1
11551,4078,36,2,1,1
11552,4081,36,2,1,1
11553,4086,258,2,1,1
11554,4087,258,2,1,1
11555,4088,258,2,1,1
11556,4089,258,2,1,1
11557,4090,258,2,1,1
11558,4091,258,2,1,1
11559,4092,258,2,1,1
11560,4093,258,2,1,1
11561,4094,258,2,1,1
11562,4096,258,2,1,1
11563,4097,258,2,1,1
11564,4110,205,2,1,1
11565,4113,205,2,1,1
11566,4114,205,2,1,1
11567,4116,205,2,1,1
11568,4117,72,2,1,1
11569,4120,72,2,1,1
11570,4121,72,2,1,1
11571,4123,72,2,1,1
11572,4125,72,2,1,1
11573,4126,72,2,1,1
11574,4128,72,2,1,1
11575,4129,72,2,1,1
11576,4131,72,2,1,1
11577,4132,72,2,1,1
11578,4133,72,2,1,1
11579,4135,72,2,1,1
11580,4136,72,2,1,1
11581,4140,72,2,1,1
11582,4141,72,2,1,1
11583,4143,147,2,1,1
11584,4144,147,2,1,1
11585,4145,147,2,1,1
11586,4150,53,2,1,1
11587,4151,53,2,1,1
11588,4154,53,2,1,1
11589,4156,53,2,1,1
11590,4161,53,2,1,1
11591,4164,53,2,1,1
11592,4165,53,2,1,1
11593,4167,216,2,1,1
11594,4170,216,2,1,1
11595,4172,216,2,1,1
11596,4173,216,2,1,1
11597,4175,79,2,1,1
11598,4178,79,2,1,1
11599,4181,79,2,1,1
11600,4185,79,2,1,1
11601,4190,79,2,1,1
11602,4191,79,2,1,1
11603,4193,79,2,1,1
11604,4201,79,2,1,1
11605,4211,79,2,1,1
11606,4213,241,2,1,1
11607,4216,241,2,1,1
11608,4217,241,2,1,1
11609,4222,241,2,1,1
11610,4223,241,2,1,1
11611,4224,241,2,1,1
11612,4227,241,2,1,1
11613,4229,241,2,1,1
11614,4230,241,2,1,1
11615,4239,295,2,1,1
11616,4240,295,2,1,1
11617,4242,295,2,1,1
11618,4243,295,2,1,1
11619,4245,295,2,1,1
11620,4247,295,2,1,1
11621,4258,295,2,1,1
11622,4259,295,2,1,1
11623,4260,295,2,1,1
11624,4262,295,2,1,1
11625,4263,295,2,1,1
11626,4266,295,2,1,1
11627,4268,295,2,1,1
11628,4269,295,2,1,1
11629,4272,295,2,1,1
11630,4273,295,2,1,1
11631,4276,295,2,1,1
11632,4284,295,2,1,1
11633,4285,361,2,1,1
11634,4286,361,2,1,1
11635,4290,361,2,1,1
11636,4291,361,2,1,1
11637,4294,361,2,1,1
11638,4296,361,2,1,1
11639,4300,361,2,1,1
11640,4305,361,2,1,1
11641,4313,361,2,1,1
11642,4318,361,2,1,1
11643,4320,361,2,1,1
11644,4322,361,2,1,1
11645,4326,361,2,1,1
11646,4327,361,2,1,1
11647,4329,361,2,2,1
11648,4333,213,2,1,1
11649,4343,213,2,1,1
11650,4344,411,2,1,1
11651,4345,411,2,1,1
11652,4348,411,2,1,1
11653,4358,411,2,1,1
11654,4360,411,2,1,1
11655,4365,411,2,1,1
11656,4366,411,2,1,1
11657,4373,411,2,1,1
11658,4375,411,2,1,1
11659,4376,411,2,1,1
11660,4377,411,2,1,1
11661,4378,411,2,1,1
11662,4379,251,2,1,1
11663,4384,251,2,1,1
11664,4386,251,2,1,1
11665,4387,251,2,1,1
11666,4389,251,2,1,1
11667,4390,251,2,1,1
11668,4392,251,2,1,1
11669,4395,251,2,1,1
11670,4397,251,2,1,1
11671,4399,251,2,1,1
11672,4401,251,2,1,1
11673,4405,251,2,1,1
11674,4406,251,2,1,1
11675,4407,251,2,1,1
11676,4411,251,2,1,1
11677,4413,251,2,1,1
11678,4417,386,2,1,1
11679,4421,,2,1,1
11680,4428,,2,1,1
11681,4434,,2,1,1
11682,4441,,2,1,1
11683,4442,,2,1,1
11684,4444,,2,1,1
11685,4447,,2,1,1
11686,4457,,2,1,1
11687,4466,,2,1,1
11688,4471,,2,1,1
11689,4472,,2,1,1
11690,4473,,2,1,1
11691,4476,,2,1,1
11692,4477,,2,1,1
11693,4478,,2,1,1
11694,4481,,2,1,1
11695,4482,,2,1,1
11696,4483,,2,1,1
11697,4486,,2,1,1
11698,4489,,2,1,1
11699,4492,,2,1,1
11700,4498,,2,1,1
11701,4502,,2,1,1
11702,4503,,2,1,1
11703,4512,,2,1,1
11704,4514,,2,1,1
11705,4520,,2,1,1
11706,4526,,2,1,1
11707,4535,,2,1,1
11708,4544,,2,1,1
11709,4547,,2,1,1
11710,4548,,2,1,1
11711,4549,,2,1,1
11712,4552,,2,1,1
11713,4555,,2,1,1
11714,4573,,2,1,1
11715,4576,,2,1,1
11716,4579,,2,1,1
11717,4583,,2,1,1
11718,4585,,2,1,1
11719,4589,,2,1,1
11720,4601,,2,1,1
11721,4604,,2,1,1
11722,4612,,2,1,1
11723,4614,,2,1,1
11724,4617,,2,1,1
11725,4624,,2,1,1
11726,4629,,2,1,1
11727,4632,,2,1,1
11728,4640,,2,1,1
11729,4642,,2,1,1
11730,4643,,2,1,1
11731,4646,,2,1,1
11732,4647,,2,1,1
11733,4649,,2,1,1
11734,4658,,2,1,1
11735,4666,,2,1,1
11736,4670,,2,1,1
11737,4680,,2,1,1
11738,4681,,2,1,1
11739,4699,,2,1,1
11740,4700,,2,1,1
11741,4702,,2,1,1
11742,4705,,2,1,1
11743,4709,,2,1,1
11744,4715,,2,1,1
11745,4719,,2,1,1
11746,4723,,2,1,1
11747,4725,,2,1,1
11748,4732,,2,1,1
11749,4751,,2,1,1
11750,4767,,2,1,1
11751,4772,,2,1,1
11752,4773,,2,1,1
11753,4781,,2,1,1
11754,4783,,2,1,1
11755,4784,,2,1,1
11756,4787,,2,1,1
11757,4790,,2,1,1
11758,4796,,2,1,1
11759,4797,,2,1,1
11760,4801,,2,1,1
11761,4807,,2,1,1
11762,4815,,2,1,1
11763,4818,,2,1,1
11764,4823,,2,1,1
11765,4825,,2,1,1
11766,4827,,2,1,1
11767,4828,,2,1,1
11768,4832,,2,1,1
11769,4840,,2,1,1
11770,4842,,2,1,1
11771,4843,,2,1,1
11772,4844,,2,1,1
11773,4850,,2,1,1
11774,4857,,2,1,1
11775,4861,,2,1,1
11776,4874,,2,1,1
11777,4875,,2,1,1
11778,4878,,2,1,1
11779,4881,,2,1,1
11780,4882,,2,1,1
11781,4883,,2,1,1
11782,4892,,2,1,1
11783,4897,,2,1,1
11784,4898,,2,1,1
11785,4904,,2,1,1
11786,4913,,2,1,1
11787,4915,,2,1,1
11788,4918,,2,1,1
11789,4919,,2,1,1
11790,4925,,2,1,1
11791,4933,,2,1,1
11792,4934,,2,1,1
11793,4948,,2,1,1
11794,4954,,2,1,1
11795,4959,,2,1,1
11796,4969,,2,1,1
11797,4975,,2,1,1
11798,4976,,2,1,1
11799,4980,,2,1,1
11800,4982,,2,1,1
11801,4984,,2,1,1
11802,4990,,2,1,1
11803,4992,,2,1,1
11804,4994,,2,1,1
11805,5004,,2,1,1
11806,5005,,2,1,1
11807,5008,,2,1,1
11808,5010,,2,1,1
11809,5019,,2,1,1
11810,5020,,2,1,1
11811,5023,,2,1,1
11812,5033,,2,1,1
11813,5038,,2,1,1
11814,5040,,2,1,1
11815,5044,,2,1,1
11816,5058,,2,1,1
11817,5059,,2,1,1
11818,5062,,2,1,1
11819,5065,,2,1,1
11820,5072,,2,1,1
11821,5080,,2,1,1
11822,5086,,2,1,1
11823,5095,,2,1,1
11824,5096,,2,1,1
11825,5100,,2,1,1
11826,5101,,2,1,1
11827,5102,,2,1,1
11828,5104,,2,1,1
11829,5105,,2,1,1
11830,5129,,2,1,1
11831,5131,,2,1,1
11832,5142,,2,1,1
11833,5157,,2,1,1
11834,5166,,2,1,1
11835,5167,,2,1,1
11836,5169,,2,1,1
11837,5180,,2,1,1
11838,5182,,2,1,1
11839,5185,,2,1,1
11840,5202,,2,1,1
11841,5207,,2,1,1
11842,5208,,2,1,1
11843,5211,,2,1,1
11844,5212,,2,1,1
11845,5218,,2,1,1
11846,5223,,2,1,1
11847,5227,,2,1,1
11848,5231,,2,1,1
11849,5245,,2,1,1
11850,5246,,2,1,1
11851,5247,,2,1,1
11852,5248,,2,1,1
11853,5253,,2,1,1
11854,5261,,2,1,1
11855,5264,,2,1,1
11856,5267,,2,1,1
11857,5270,,2,1,1
11858,5272,,2,1,1
11859,5278,,2,1,1
11860,5284,,2,1,1
11861,5294,,2,1,1
11862,5296,,2,1,1
11863,5304,,2,1,1
11864,5305,,2,1,1
11865,5317,,2,1,1
11866,5321,,2,1,1
11867,5324,,2,1,1
11868,5331,,2,1,1
11869,5335,,2,1,1
11870,5337,,2,1,1
11871,5342,,2,1,1
11872,5347,,2,1,1
11873,5354,,2,1,1
11874,5367,,2,1,1
11875,5381,,2,1,1
11876,5385,,2,1,1
11877,5388,,2,1,1
11878,5394,,2,1,1
11879,5400,,2,1,1
11880,5401,,2,1,1
11881,5406,,2,1,1
11882,5410,,2,1,1
11883,5412,,2,1,1
11884,5416,,2,1,1
11885,5427,,2,1,1
11886,5430,,2,1,1
11887,5431,,2,1,1
11888,5436,,2,1,1
11889,5438,,2,1,1
11890,5456,,2,1,1
11891,5462,,2,1,1
11892,5471,,2,1,1
11893,5476,,2,1,1
11894,5480,,2,1,1
11895,5482,,2,1,1
11896,5487,,2,1,1
11897,5492,,2,1,1
11898,5493,,2,1,1
11899,5494,,2,1,1
11900,5495,,2,1,1
11901,5496,,2,1,1
11902,5503,,2,1,1
11903,5509,,2,1,1
11904,5512,,2,1,1
11905,5515,,2,1,1
11906,5516,,2,1,1
11907,5519,,2,1,1
11908,5521,,2,1,1
11909,5522,,2,1,1
11910,5523,,2,1,1
11911,5539,,2,1,1
11912,5548,,2,1,1
11913,5549,,2,1,1
11914,5550,,2,1,1
11915,5552,,2,3,1
11916,5556,,2,1,1
11917,5558,,2,1,1
11918,5567,,2,1,1
11919,5569,,2,1,1
11920,5576,,2,1,1
11921,5577,,2,1,1
11922,5581,,2,1,1
11923,5584,,2,1,1
11924,5585,,2,1,1
11925,5590,,2,1,1
11926,5592,,2,1,1
11927,5601,,2,1,1
11928,5606,,2,1,1
11929,5607,,2,1,1
11930,5609,,2,1,1
11931,5614,,2,1,1
11932,5615,,2,1,1
